fold,period_idx,date,split,id,weight,p_hat,c_exec,implied,next_implied,edge
107,107,2025-08-18 00:00:00+00:00,train,553828,0.0,0.07151337941307802,0.2525,0.2525,0.2525,-0.180986620586922
107,107,2025-08-18 00:00:00+00:00,train,553829,0.0,0.09847448146187851,0.0795,0.0795,0.0795,0.01897448146187851
107,107,2025-08-18 00:00:00+00:00,train,553830,0.0,0.10064597685217942,0.0845,0.0845,0.0845,0.016145976852179417
107,107,2025-08-18 00:00:00+00:00,train,553831,0.023160634923632035,0.07464056686359181,0.0065,0.0065,0.0065,0.06814056686359181
107,107,2025-08-18 00:00:00+00:00,train,553837,0.023160634923632035,0.09442145144692485,0.0165,0.0165,0.0165,0.07792145144692485
107,107,2025-08-18 00:00:00+00:00,train,553838,0.0,0.07904583872887798,0.0615,0.0615,0.0615,0.01754583872887798
107,107,2025-08-18 00:00:00+00:00,train,553839,0.023160634923632035,0.09193132149274329,0.0095,0.0095,0.0095,0.08243132149274329
107,107,2025-08-18 00:00:00+00:00,train,553843,0.023160634923632035,0.09577802580658364,0.026,0.026,0.026,0.06977802580658364
107,107,2025-08-18 00:00:00+00:00,train,553848,0.023160634923632035,0.08804690525685706,0.0105,0.0105,0.0105,0.07754690525685706
107,107,2025-08-18 00:00:00+00:00,train,553849,0.023160634923632035,0.0948134906586963,0.0455,0.0455,0.0455,0.04931349065869631
107,107,2025-08-18 00:00:00+00:00,train,553850,0.023160634923632035,0.08860168530986509,0.0085,0.0085,0.0085,0.08010168530986508
107,107,2025-08-18 00:00:00+00:00,train,553851,0.0,0.08811062200228001,0.071,0.071,0.071,0.017110622002280015
107,107,2025-08-18 00:00:00+00:00,train,553852,0.023160634923632035,0.08964315926030626,0.0125,0.0125,0.0125,0.07714315926030627
107,107,2025-08-18 00:00:00+00:00,train,553856,0.0,0.0627662680988889,0.485,0.485,0.485,-0.4222337319011111
107,107,2025-08-18 00:00:00+00:00,train,553857,0.0,0.05800596032784944,0.044,0.044,0.044,0.01400596032784944
107,107,2025-08-18 00:00:00+00:00,train,553858,0.023160634923632035,0.06747756893498151,0.0275,0.0275,0.0275,0.039977568934981514
107,107,2025-08-18 00:00:00+00:00,train,553859,0.023160634923632035,0.06269940120804789,0.015,0.015,0.015,0.04769940120804789
107,107,2025-08-18 00:00:00+00:00,train,553860,0.023160634923632035,0.059091103572359215,0.0065,0.0065,0.0065,0.052591103572359216
107,107,2025-08-18 00:00:00+00:00,train,553862,0.0,0.07082589843745667,0.146,0.146,0.146,-0.07517410156254332
107,107,2025-08-18 00:00:00+00:00,train,553863,0.023160634923632035,0.0528488470884184,0.0175,0.0175,0.0175,0.0353488470884184
107,107,2025-08-18 00:00:00+00:00,train,553864,0.023160634923632035,0.049714394128108234,0.005,0.005,0.005,0.04471439412810824
107,107,2025-08-18 00:00:00+00:00,train,553865,0.0,0.06605551713486028,0.065,0.065,0.065,0.0010555171348602815
107,107,2025-08-18 00:00:00+00:00,train,553866,0.0,0.060536810450474765,0.1615,0.1615,0.1615,-0.10096318954952524
107,107,2025-08-18 00:00:00+00:00,train,553869,0.023160634923632035,0.049819510668308184,0.0015,0.0015,0.0015,0.04831951066830818
107,107,2025-08-18 00:00:00+00:00,train,553871,0.0,0.06110054836625722,0.0295,0.0295,0.0295,0.03160054836625722
107,107,2025-08-18 00:00:00+00:00,train,553876,0.023160634923632035,0.05161086617464206,0.0015,0.0015,0.0015,0.05011086617464206
107,107,2025-08-18 00:00:00+00:00,train,553877,0.023160634923632035,0.04338770286589004,0.001,0.0005,0.0005,0.04238770286589004
107,107,2025-08-18 00:00:00+00:00,train,553879,0.023160634923632035,0.04586046650062816,0.0015,0.0015,0.0015,0.04436046650062816
107,107,2025-08-18 00:00:00+00:00,train,553881,0.023160634923632035,0.05073463892206217,0.004,0.004,0.004,0.04673463892206217
107,107,2025-08-18 00:00:00+00:00,train,558934,0.0,0.04109663501984856,0.1615,0.1615,0.1615,-0.12040336498015144
107,107,2025-08-18 00:00:00+00:00,train,558935,0.0,0.04363509807691961,0.1105,0.1105,0.1105,-0.0668649019230804
107,107,2025-08-18 00:00:00+00:00,train,558936,0.0,0.04707957265899982,0.161,0.161,0.161,-0.11392042734100019
107,107,2025-08-18 00:00:00+00:00,train,558937,0.0,0.04099775704000359,0.085,0.085,0.085,-0.04400224295999641
107,107,2025-08-18 00:00:00+00:00,train,558938,0.0,0.0425639377445052,0.0885,0.0885,0.0885,-0.0459360622554948
107,107,2025-08-18 00:00:00+00:00,train,558939,0.0,0.04308199276413695,0.0535,0.0535,0.0535,-0.010418007235863051
107,107,2025-08-18 00:00:00+00:00,train,558940,0.0,0.045660932226958786,0.0785,0.0785,0.0785,-0.032839067773041214
107,107,2025-08-18 00:00:00+00:00,train,558941,0.0,0.041211546498253045,0.0335,0.0335,0.0335,0.007711546498253043
107,107,2025-08-18 00:00:00+00:00,train,558943,0.0,0.03661637202124998,0.0125,0.0125,0.0125,0.02411637202124998
107,107,2025-08-18 00:00:00+00:00,train,558944,0.0,0.0362552830919451,0.0095,0.0095,0.0095,0.026755283091945095
107,107,2025-08-18 00:00:00+00:00,train,558945,0.0,0.03847400834114237,0.0105,0.0105,0.0105,0.027974008341142366
107,107,2025-08-18 00:00:00+00:00,train,558946,0.0,0.04305735104948827,0.0215,0.0215,0.0215,0.02155735104948827
107,107,2025-08-18 00:00:00+00:00,train,558947,0.0,0.03899632798157745,0.0165,0.0165,0.0165,0.022496327981577448
107,107,2025-08-18 00:00:00+00:00,train,558949,0.0,0.04888139523384998,0.0215,0.0215,0.0215,0.027381395233849984
107,107,2025-08-18 00:00:00+00:00,train,558951,0.0,0.04239696745161269,0.0235,0.0235,0.0235,0.018896967451612692
107,107,2025-08-18 00:00:00+00:00,train,558952,0.0,0.03307121741710869,0.0055,0.0055,0.0055,0.02757121741710869
107,107,2025-08-18 00:00:00+00:00,train,559651,0.0,0.06390482944625801,0.064,0.064,0.064,-9.517055374198835e-05
107,107,2025-08-18 00:00:00+00:00,train,559652,0.0,0.03493740509326436,0.2725,0.2725,0.2725,-0.23756259490673565
107,107,2025-08-18 00:00:00+00:00,train,559653,0.0,0.03584704620099733,0.0825,0.0825,0.0825,-0.046652953799002674
107,107,2025-08-18 00:00:00+00:00,train,559654,0.0,0.03778518284897669,0.0405,0.0405,0.0405,-0.0027148171510233132
107,107,2025-08-18 00:00:00+00:00,train,559655,0.013936092881400382,0.03829707389584951,0.0365,0.0365,0.0365,0.0017970738958495089
107,107,2025-08-18 00:00:00+00:00,train,559656,0.0,0.033572892363982906,0.0125,0.0125,0.0125,0.021072892363982906
107,107,2025-08-18 00:00:00+00:00,train,559657,0.0,0.03000849018506633,0.0105,0.0105,0.0105,0.019508490185066327
107,107,2025-08-18 00:00:00+00:00,train,559658,0.0,0.0404778725875229,0.0645,0.0645,0.0645,-0.0240221274124771
107,107,2025-08-18 00:00:00+00:00,train,559659,0.0,0.03632184509451389,0.0125,0.0125,0.0125,0.023821845094513888
107,107,2025-08-18 00:00:00+00:00,train,559660,0.016500349774836238,0.034827794229559846,0.0235,0.0235,0.0235,0.011327794229559845
107,107,2025-08-18 00:00:00+00:00,train,559661,0.0,0.042011653661780834,0.0765,0.0765,0.0765,-0.034488346338219164
107,107,2025-08-18 00:00:00+00:00,train,559662,0.0,0.0257020628752176,0.0105,0.0105,0.0105,0.0152020628752176
107,107,2025-08-18 00:00:00+00:00,train,559663,0.0,0.03501401511545254,0.0195,0.0195,0.0195,0.015514015115452539
107,107,2025-08-18 00:00:00+00:00,train,559664,0.0,0.024036381969599355,0.0075,0.0075,0.0075,0.016536381969599355
107,107,2025-08-18 00:00:00+00:00,train,559665,0.0,0.024878868868366297,0.0095,0.0095,0.0095,0.015378868868366298
107,107,2025-08-18 00:00:00+00:00,train,559666,0.0,0.022917615656063227,0.0075,0.0075,0.0075,0.015417615656063227
107,107,2025-08-18 00:00:00+00:00,train,559667,0.0,0.025299886183978933,0.0105,0.0105,0.0105,0.014799886183978933
107,107,2025-08-18 00:00:00+00:00,train,559668,0.016638100724148782,0.03933978106557528,0.0275,0.0275,0.0275,0.011839781065575278
107,107,2025-08-18 00:00:00+00:00,train,559669,0.0,0.03605627638204235,0.0125,0.0125,0.0125,0.023556276382042347
107,107,2025-08-18 00:00:00+00:00,train,559670,0.0,0.022874956087334437,0.0065,0.0065,0.0065,0.016374956087334438
107,107,2025-08-18 00:00:00+00:00,train,559671,0.0,0.02261554192503788,0.0075,0.0075,0.0075,0.01511554192503788
107,107,2025-08-18 00:00:00+00:00,train,559672,0.0,0.02541929193969295,0.0115,0.0115,0.0115,0.013919291939692949
107,107,2025-08-18 00:00:00+00:00,train,559673,0.0,0.024856228044721318,0.0095,0.0095,0.0095,0.015356228044721318
107,107,2025-08-18 00:00:00+00:00,train,559674,0.0,0.030529917805373886,0.0075,0.0075,0.0075,0.023029917805373886
107,107,2025-08-18 00:00:00+00:00,train,559675,0.0,0.028544898537514768,0.0225,0.0225,0.0225,0.006044898537514769
107,107,2025-08-18 00:00:00+00:00,train,559676,0.0,0.023512779243320264,0.0075,0.0075,0.0075,0.016012779243320265
107,107,2025-08-18 00:00:00+00:00,train,559677,0.0,0.02195605110284163,0.0075,0.0075,0.0075,0.014456051102841629
107,107,2025-08-18 00:00:00+00:00,train,559678,0.0,0.024305793272810346,0.0085,0.0085,0.0085,0.015805793272810346
107,107,2025-08-18 00:00:00+00:00,train,559679,0.0,0.02360640663823396,0.0065,0.0065,0.0065,0.01710640663823396
107,107,2025-08-18 00:00:00+00:00,train,559680,0.0,0.02226492941010574,0.0065,0.0065,0.0065,0.01576492941010574
107,107,2025-08-18 00:00:00+00:00,train,559681,0.0,0.021914962531580783,0.0075,0.0075,0.0075,0.014414962531580783
107,107,2025-08-18 00:00:00+00:00,train,559682,0.0,0.022670272998970026,0.0065,0.0065,0.0065,0.016170272998970028
107,107,2025-08-18 00:00:00+00:00,train,559683,0.0,0.022979374678533806,0.0075,0.0075,0.0075,0.015479374678533806
107,107,2025-08-18 00:00:00+00:00,train,559684,0.0,0.029103492217445834,0.0105,0.0105,0.0105,0.01860349221744583
107,107,2025-08-18 00:00:00+00:00,train,559685,0.0,0.0217859316097017,0.0075,0.0075,0.0075,0.0142859316097017
107,107,2025-08-18 00:00:00+00:00,train,559686,0.0,0.03336131626089757,0.0105,0.0105,0.0105,0.022861316260897567
107,107,2025-08-18 00:00:00+00:00,train,559687,0.0,0.022580495995825484,0.0085,0.0085,0.0085,0.014080495995825483
107,107,2025-08-18 00:00:00+00:00,train,559688,0.0,0.021819353770940565,0.0075,0.0075,0.0075,0.014319353770940565
107,107,2025-08-18 00:00:00+00:00,train,559689,0.0,0.024532218458011207,0.0065,0.0065,0.0065,0.018032218458011208
107,107,2025-08-18 00:00:00+00:00,train,560317,0.0,0.06761777444281783,0.115,0.115,0.115,-0.047382225557182175
107,107,2025-08-18 00:00:00+00:00,train,561229,0.0,0.03388558164901509,0.1895,0.1895,0.1895,-0.1556144183509849
107,107,2025-08-18 00:00:00+00:00,train,561230,0.0,0.03868242081265698,0.1805,0.1805,0.1805,-0.141817579187343
107,107,2025-08-18 00:00:00+00:00,train,561231,0.0,0.039109876050158164,0.058,0.058,0.058,-0.01889012394984184
107,107,2025-08-18 00:00:00+00:00,train,561232,0.0,0.042064806818277595,0.0185,0.0185,0.0185,0.023564806818277596
107,107,2025-08-18 00:00:00+00:00,train,561233,0.0,0.04290951087104318,0.0205,0.0205,0.0205,0.02240951087104318
107,107,2025-08-18 00:00:00+00:00,train,561234,0.0,0.04377383264953537,0.1105,0.1105,0.1105,-0.06672616735046463
107,107,2025-08-18 00:00:00+00:00,train,561235,0.0,0.033672520608408286,0.0075,0.0075,0.0075,0.026172520608408287
107,107,2025-08-18 00:00:00+00:00,train,561236,0.0,0.032446874486160376,0.0095,0.0095,0.0095,0.022946874486160375
107,107,2025-08-18 00:00:00+00:00,train,561237,0.0,0.036423815736239144,0.0125,0.0125,0.0125,0.023923815736239144
107,107,2025-08-18 00:00:00+00:00,train,561238,0.0,0.028644401743404775,0.0105,0.0105,0.0105,0.018144401743404773
107,107,2025-08-18 00:00:00+00:00,train,561239,0.0,0.04637722299014234,0.0415,0.0415,0.0415,0.004877222990142337
107,107,2025-08-18 00:00:00+00:00,train,561240,0.0,0.0288906657620312,0.0095,0.0095,0.0095,0.019390665762031203
107,107,2025-08-18 00:00:00+00:00,train,561241,0.0,0.03762600559346551,0.0105,0.0105,0.0105,0.027126005593465508
107,107,2025-08-18 00:00:00+00:00,train,561242,0.0,0.027265508591760943,0.0075,0.0075,0.0075,0.019765508591760943
107,107,2025-08-18 00:00:00+00:00,train,561243,0.0,0.03726548807413993,0.0375,0.0375,0.0375,-0.00023451192586006891
107,107,2025-08-18 00:00:00+00:00,train,561244,0.0,0.03040392925661916,0.0085,0.0085,0.0085,0.02190392925661916
107,107,2025-08-18 00:00:00+00:00,train,561245,0.0,0.026489209526849026,0.0085,0.0085,0.0085,0.017989209526849025
107,107,2025-08-18 00:00:00+00:00,train,561246,0.0,0.04526623517129458,0.0155,0.0155,0.0155,0.029766235171294578
107,107,2025-08-18 00:00:00+00:00,train,561247,0.0,0.02362266936895045,0.0065,0.0065,0.0065,0.01712266936895045
107,107,2025-08-18 00:00:00+00:00,train,561248,0.0,0.02515768172919138,0.0065,0.0065,0.0065,0.01865768172919138
107,107,2025-08-18 00:00:00+00:00,train,561249,0.0,0.026259994122805483,0.0095,0.0095,0.0095,0.01675999412280548
107,107,2025-08-18 00:00:00+00:00,train,561250,0.0,0.027126579110583554,0.0095,0.0095,0.0095,0.017626579110583553
107,107,2025-08-18 00:00:00+00:00,train,561251,0.0,0.024785445638930904,0.0065,0.0065,0.0065,0.018285445638930906
107,107,2025-08-18 00:00:00+00:00,train,561973,0.0,0.0405933122760537,0.0185,0.0185,0.0185,0.0220933122760537
107,107,2025-08-18 00:00:00+00:00,train,561974,0.0,0.039806690128137326,0.3965,0.3965,0.3965,-0.3566933098718627
107,107,2025-08-18 00:00:00+00:00,train,561975,0.0,0.04176341150502308,0.2045,0.2045,0.2045,-0.1627365884949769
107,107,2025-08-18 00:00:00+00:00,train,561976,0.0,0.02929354679941408,0.0125,0.0125,0.0125,0.01679354679941408
107,107,2025-08-18 00:00:00+00:00,train,561977,0.0,0.03966615562922325,0.0155,0.0155,0.0155,0.02416615562922325
107,107,2025-08-18 00:00:00+00:00,train,561978,0.0,0.03576669755992869,0.0215,0.0215,0.0215,0.014266697559928689
107,107,2025-08-18 00:00:00+00:00,train,561979,0.0,0.03875125009975082,0.0255,0.0255,0.0255,0.013251250099750821
107,107,2025-08-18 00:00:00+00:00,train,561980,0.0,0.03232308439754969,0.0095,0.0095,0.0095,0.022823084397549688
107,107,2025-08-18 00:00:00+00:00,train,561981,0.0,0.028688232838595746,0.0115,0.0115,0.0115,0.017188232838595746
107,107,2025-08-18 00:00:00+00:00,train,561982,0.0,0.025413891443934848,0.0075,0.0075,0.0075,0.01791389144393485
107,107,2025-08-18 00:00:00+00:00,train,561983,0.0,0.028786669145326373,0.0095,0.0095,0.0095,0.019286669145326375
107,107,2025-08-18 00:00:00+00:00,train,561984,0.0,0.028909538260978734,0.0085,0.0085,0.0085,0.020409538260978733
107,107,2025-08-18 00:00:00+00:00,train,561985,0.0,0.03225682938405581,0.0085,0.0085,0.0085,0.023756829384055808
107,107,2025-08-18 00:00:00+00:00,train,561986,0.0,0.026444006473909903,0.0065,0.0065,0.0065,0.019944006473909905
107,107,2025-08-18 00:00:00+00:00,train,561987,0.0,0.0259038796501752,0.0065,0.0065,0.0065,0.0194038796501752
107,107,2025-08-18 00:00:00+00:00,train,561988,0.0,0.03425764358307591,0.0085,0.0085,0.0085,0.02575764358307591
107,107,2025-08-18 00:00:00+00:00,train,561989,0.0,0.033264998275196966,0.0115,0.0115,0.0115,0.021764998275196967
107,107,2025-08-18 00:00:00+00:00,train,561990,0.0,0.025586716063402112,0.0115,0.0115,0.0115,0.014086716063402113
107,107,2025-08-18 00:00:00+00:00,train,561991,0.0,0.026961606524156842,0.0075,0.0075,0.0075,0.019461606524156842
107,107,2025-08-18 00:00:00+00:00,train,561992,0.0,0.02529001718602519,0.0085,0.0085,0.0085,0.01679001718602519
107,107,2025-08-18 00:00:00+00:00,train,561993,0.0,0.024822286177478264,0.0065,0.0065,0.0065,0.018322286177478265
107,107,2025-08-18 00:00:00+00:00,train,561994,0.0,0.02510229374795561,0.0065,0.0065,0.0065,0.01860229374795561
107,107,2025-08-18 00:00:00+00:00,train,561995,0.0,0.02459534984531641,0.0065,0.0065,0.0065,0.01809534984531641
107,107,2025-08-18 00:00:00+00:00,train,561996,0.0,0.042667593016787485,0.0495,0.0495,0.0495,-0.0068324069832125175
107,107,2025-08-18 00:00:00+00:00,train,561998,0.0,0.03573426947238071,0.0115,0.0115,0.0115,0.02423426947238071
107,107,2025-08-18 00:00:00+00:00,train,561999,0.0,0.025693053336284428,0.0075,0.0075,0.0075,0.018193053336284428
107,107,2025-08-18 00:00:00+00:00,train,562000,0.0,0.0289055849588362,0.0115,0.0115,0.0115,0.0174055849588362
107,107,2025-08-18 00:00:00+00:00,train,562001,0.0,0.02929014355080388,0.0075,0.0075,0.0075,0.02179014355080388
107,107,2025-08-18 00:00:00+00:00,train,562793,0.0,0.08078326433604315,0.535,0.535,0.535,-0.45421673566395687
107,107,2025-08-18 00:00:00+00:00,train,562794,0.0,0.07925351166201422,0.465,0.465,0.465,-0.3857464883379858
107,107,2025-08-18 00:00:00+00:00,train,562802,0.0,0.06836609160059617,0.845,0.845,0.845,-0.7766339083994038
107,107,2025-08-18 00:00:00+00:00,train,562803,0.0,0.06602115895618349,0.155,0.155,0.155,-0.08897884104381651
107,107,2025-08-18 00:00:00+00:00,train,562828,0.0,0.08051969242724712,0.515,0.515,0.515,-0.4344803075727529
107,107,2025-08-18 00:00:00+00:00,train,562829,0.023160634923632035,0.0935234744570676,0.0075,0.0075,0.0075,0.0860234744570676
107,107,2025-08-18 00:00:00+00:00,train,562830,0.0,0.0876439951087104,0.345,0.345,0.345,-0.25735600489128957
107,107,2025-08-18 00:00:00+00:00,train,562831,0.0,0.08274938853320096,0.135,0.135,0.135,-0.052250611466799046
107,107,2025-08-18 00:00:00+00:00,train,562832,0.023160634923632035,0.0956240826372877,0.0055,0.0055,0.0055,0.09012408263728769
107,107,2025-08-18 00:00:00+00:00,train,564161,0.023160634923632035,0.09205244478111417,0.022,0.022,0.022,0.07005244478111416
107,107,2025-08-18 00:00:00+00:00,train,564166,0.023160634923632035,0.08503022651995348,0.0185,0.0185,0.0185,0.06653022651995348
107,107,2025-08-18 00:00:00+00:00,train,564194,0.0,0.11756269170282684,0.235,0.235,0.235,-0.11743730829717315
107,107,2025-08-18 00:00:00+00:00,train,564195,0.0,0.12030590603350277,0.135,0.135,0.135,-0.014694093966497235
107,107,2025-08-18 00:00:00+00:00,train,564196,0.023160634923632035,0.1020283634412046,0.018,0.018,0.018,0.0840283634412046
107,107,2025-08-18 00:00:00+00:00,train,564198,0.0,0.08797266530395038,0.145,0.145,0.145,-0.057027334696049606
107,107,2025-08-18 00:00:00+00:00,train,564205,0.023160634923632035,0.08528447847865757,0.0035,0.0035,0.0035,0.08178447847865757
107,107,2025-08-18 00:00:00+00:00,train,564210,0.0,0.107442329190495,0.615,0.615,0.615,-0.507557670809505
107,107,2025-08-18 00:00:00+00:00,train,564211,0.0,0.11617033251831786,0.125,0.125,0.125,-0.008829667481682138
107,107,2025-08-18 00:00:00+00:00,train,564212,0.023160634923632035,0.10514865923440854,0.0155,0.0155,0.0155,0.08964865923440854
107,107,2025-08-18 00:00:00+00:00,train,564213,0.023160634923632035,0.09471374380778275,0.018,0.018,0.018,0.07671374380778274
107,107,2025-08-18 00:00:00+00:00,train,564222,0.023160634923632035,0.1065219979044012,0.0015,0.0015,0.0015,0.1050219979044012
107,107,2025-08-18 00:00:00+00:00,train,564223,0.023160634923632035,0.10198314136543789,0.0015,0.0015,0.0015,0.10048314136543789
107,107,2025-08-18 00:00:00+00:00,train,565064,0.0,0.046108264707400995,0.385,0.385,0.385,-0.33889173529259903
107,107,2025-08-18 00:00:00+00:00,train,565065,0.0,0.05695748787733844,0.605,0.605,0.605,-0.5480425121226615
107,107,2025-08-18 00:00:00+00:00,train,566136,0.0,0.06304181707506372,0.245,0.245,0.245,-0.18195818292493626
107,107,2025-08-18 00:00:00+00:00,train,566140,0.0,0.060858283644613716,0.265,0.265,0.265,-0.2041417163553863
107,107,2025-08-18 00:00:00+00:00,train,566142,0.0,0.06216024736010297,0.355,0.355,0.355,-0.29283975263989703
107,107,2025-08-18 00:00:00+00:00,train,566146,0.0,0.060294282648748344,0.116,0.116,0.116,-0.05570571735125166
107,107,2025-08-18 00:00:00+00:00,train,566170,0.0033394247507011355,0.04904331021872594,0.001,0.0005,0.0005,0.04804331021872594
107,107,2025-08-18 00:00:00+00:00,train,566186,0.023160634923632035,0.04652590580875971,0.001,0.0005,0.0005,0.04552590580875971
107,107,2025-08-18 00:00:00+00:00,train,566187,0.0,0.05770733950149652,0.425,0.425,0.425,-0.36729266049850345
107,107,2025-08-18 00:00:00+00:00,train,566188,0.0,0.05411711266263412,0.575,0.575,0.575,-0.5208828873373659
107,107,2025-08-18 00:00:00+00:00,train,566191,0.023160634923632035,0.05344870739154456,0.001,0.0005,0.0005,0.05244870739154456
107,107,2025-08-18 00:00:00+00:00,train,566193,0.023160634923632035,0.04637339571228399,0.001,0.0005,0.0005,0.045373395712283986
